Unnamed: 0,order_id,order_date,customer_name,customer_email,product_category,product_name,quantity,unit_price,discount_percent,shipping_cost,region,payment_method,order_status,mean_unit_price,std_unit_price,z_score,is_outlier,negative_unit_price,negative_z_score,needs_review,discount_mean_percent,discount_std_percent,z_score_discount_percent,disc_percent_is_outlier,disc_percent_needs_review,total_amount,order_size
367,100048,2025-01-22,faisal sheikh,faisal.sheikh@hotmail.com,Sports & Outdoors,water bottle,8.0,12.46,0.0,6.16,south,credit card,CANCELLED,73.1990340909091,55.408806578830564,-1.0961982009934679,False,False,-1.0961982009934679,False,4.250568181818182,11.731325571960086,0.0,False,False,713.7088000000001,Large
368,100845,2025-03-07,omar brown,omar.brown@gmail.com,clothing,denim jacket,7.0,60.72,10.0,7.48,north,cash on delivery,CANCELLED,81.27661224489796,202.65768774867644,-0.10143514649387989,False,False,-0.10143514649387989,False,4.043673469387755,10.607664777135836,0.0,False,False,646.0607999999997,Small
369,101074,2025-04-03,ayesha johnson,ayesha.johnson@yahoo.com,books,sapiens,3.0,18.33,0.0,8.77,south,cash on delivery,PENDING,39.827705627705626,103.05571431710429,-0.20860275211481044,False,False,-0.20860275211481044,False,4.1688311688311686,10.421557003011799,0.0,False,False,537.2522999999999,Large
370,100153,2025-01-06,mariam hussain,mariam.hussain@hotmail.com,electronics,laptop stand,8.0,27.43,0.0,8.21,south,paypal,RETURNED,108.07537634408602,354.6189383124617,-0.2274141835962179,False,False,-0.2274141835962179,False,4.18010752688172,8.442241407847533,0.0,False,False,2021.0424000000003,Large
371,100237,2025-01-19,ali sheikh,ali.sheikh@hotmail.com,Home & Kitchen,blender,3.0,49.49,0.0,7.26,e,debit card,CANCELLED,125.44858638743456,251.39969147197004,-0.3021427192002088,False,False,-0.3021427192002088,False,3.381151832460733,9.34859745928623,0.0,False,False,1226.3622,Large
372,100054,2025-03-09,rabia butt,rabia.butt@outlook.com,beauty,face serum,1.0,22.16,0.0,5.54,north,cash on delivery,COMPLETED,35.795125,32.25932217096194,-0.4226723961445658,False,False,-0.4226723961445658,False,3.506666666666667,6.601809481042974,0.0,False,False,144.9264,Medium
373,100123,2025-04-03,ahmed malik,ahmed.malik@yahoo.com,electronics,laptop stand,3.0,24.83,5.0,7.5,north,credit card,CANCELLED,108.07537634408602,354.6189383124617,-0.23474599732385668,False,False,-0.23474599732385668,False,4.18010752688172,8.442241407847533,0.0,False,False,260.715,Medium
374,100451,2025-05-18,michael brown,michael.brown@yahoo.com,Sports & Outdoors,camping tent,3.0,148.09,15.0,4.12,south,debit card,CANCELLED,73.1990340909091,55.408806578830564,1.3516076330310944,False,False,1.3516076330310944,False,4.250568181818182,11.731325571960086,0.0,False,False,4389.387599999999,Small
375,100134,2025-01-12,zainab thomas,zainab.thomas@gmail.com,books,deep work,8.0,177.1,0.0,8.69,east,cash on delivery,PENDING,39.827705627705626,103.05571431710429,1.3320202114159827,False,False,1.3320202114159827,False,4.1688311688311686,10.421557003011799,0.0,False,False,13728.792,Large
376,100268,2025-04-19,sara butt,sara.butt@outlook.com,Home & Kitchen,cookware set,,133.31,5.0,2.64,south,cash on delivery,COMPLETED,125.44858638743456,251.39969147197004,0.03127057780594753,False,False,0.03127057780594753,False,3.381151832460733,9.34859745928623,0.0,False,False,1833.9884800300301,Large
377,100097,2025-03-24,david malik,david.malik@gmail.com,beauty,makeup kit,5.0,40.52,0.0,7.12,north,debit card,CANCELLED,35.795125,32.25932217096194,0.1464654147089636,False,False,0.1464654147089636,False,3.506666666666667,6.601809481042974,0.0,False,False,1645.1120000000003,Large
378,100220,2025-02-01,amna malik,amna.malik@hotmail.com,electronics,bluetooth speaker,,59.47,0.0,4.69,east,jazzcash,COMPLETED,108.07537634408602,354.6189383124617,-0.1370636790448537,False,False,-0.1370636790448537,False,4.18010752688172,8.442241407847533,0.0,False,False,1833.9884800300301,Large
379,100041,2025-01-02,emily ali,emily.ali@hotmail.com,clothing,winter coat,,128.14,0.0,9.07,west,debit card,COMPLETED,81.27661224489796,202.65768774867644,0.23124406616747303,False,False,0.23124406616747303,False,4.043673469387755,10.607664777135836,0.0,False,False,1833.9884800300301,Large
380,100026,2025-01-05,sana anderson,sana.anderson@outlook.com,books,deep work,8.0,20.37,10.0,5.48,east,credit card,PENDING,39.827705627705626,103.05571431710429,-0.1888076343620686,False,False,-0.1888076343620686,False,4.1688311688311686,10.421557003011799,0.0,False,False,573.6192,Small
381,100700,2025-05-23,kamran hussain,kamran.hussain@hotmail.com,Sports & Outdoors,dumbbell set,,93.91,15.0,2.58,west,cash on delivery,CANCELLED,73.1990340909091,55.408806578830564,0.37378473184809063,False,False,0.37378473184809063,False,4.250568181818182,11.731325571960086,0.0,False,False,1833.9884800300301,Large
382,100800,2025-06-04,ayesha ali,ayesha.ali@hotmail.com,books,deep work,4.0,19.55,5.0,10.94,north,debit card,PENDING,39.827705627705626,103.05571431710429,-0.19676449541954324,False,False,-0.19676449541954324,False,4.1688311688311686,10.421557003011799,0.0,False,False,542.708,Large
383,100768,2025-06-27,david ahmed,david.ahmed@hotmail.com,beauty,shampoo 500ml,3.0,11.7,2.0,-0.29,east,debit card,CANCELLED,35.795125,32.25932217096194,-0.7469197546155852,False,False,-0.7469197546155852,False,3.506666666666667,6.601809481042974,0.0,False,False,45.278999999999996,Small
384,100997,2025-04-06,john sheikh,john.sheikh@yahoo.com,Home & Kitchen,blender,3.0,51.77,0.0,6.3,e,credit card,CANCELLED,125.44858638743456,251.39969147197004,-0.2930734956595975,False,False,-0.2930734956595975,False,3.381151832460733,9.34859745928623,0.0,False,False,1133.763,Large
385,100568,2025-03-25,zain taylor,zain.taylor@gmail.com,Sports & Outdoors,water bottle,8.0,12.26,5.0,8.42,south,credit card,COMPLETED,73.1990340909091,55.408806578830564,-1.0998077355124158,False,False,-1.0998077355124158,False,4.250568181818182,11.731325571960086,0.0,False,False,433.5136,Medium
386,100012,2025-01-28,zainab khan,zainab.khan@outlook.com,electronic,webcam hd,4.0,44.06,0.0,9.95,e,paypal,COMPLETED,85.10875,74.9987378077552,-0.5473258777397101,False,False,-0.5473258777397101,False,4.515,11.280742610579935,0.0,False,False,1929.828,Large
387,101281,2025-03-20,omar taylor,omar.taylor@yahoo.com,books,python crash course,3.0,29.86,0.0,13.55,north,paypal,COMPLETED,39.827705627705626,103.05571431710429,-0.09672152285544125,False,False,-0.09672152285544125,False,4.1688311688311686,10.421557003011799,0.0,False,False,1303.3890000000001,Large
389,101245,2025-06-19,amna khan,amna.khan@outlook.com,home and kitchen,coffee maker,7.0,70.24,0.0,6.54,w,debit card,COMPLETED,90.83093023255815,42.55213619023326,-0.48389886092920203,False,False,-0.48389886092920203,False,6.974418604651162,15.5799182867112,0.0,False,False,3707.2672,Large
390,100003,2025-06-16,david raza,david.raza@gmail.com,electronic,bluetooth speaker,2.0,58.88,5.0,7.5,east,jazzcash,COMPLETED,85.10875,74.9987378077552,-0.34972255222791,False,False,-0.34972255222791,False,4.515,11.280742610579935,0.0,False,False,412.16,Medium
391,101166,2025-03-25,nida khan,nida.khan@outlook.com,Sports & Outdoors,camping tent,4.0,154.45,0.0,11.97,east,paypal,COMPLETED,73.1990340909091,55.408806578830564,1.4663908307336393,False,False,1.4663908307336393,False,4.250568181818182,11.731325571960086,0.0,False,False,8012.866,Large
392,101133,2025-03-19,emily butt,emily.butt@yahoo.com,beauty,face serum,4.0,22.17,5.0,3.45,north,debit card,PENDING,35.795125,32.25932217096194,-0.4223624082301575,False,False,-0.4223624082301575,False,3.506666666666667,6.601809481042974,0.0,False,False,48.77399999999999,Small
393,100681,2025-04-20,usman hussain,usman.hussain@yahoo.com,books,python crash course,8.0,30.43,0.0,9.98,south,cash on delivery,COMPLETED,39.827705627705626,103.05571431710429,-0.09119053407158692,False,False,-0.09119053407158692,False,4.1688311688311686,10.421557003011799,0.0,False,False,2672.9712,Large
394,100848,2025-06-28,bilal brown,bilal.brown@yahoo.com,Home & Kitchen,air fryer,5.0,88.55,0.0,7.86,s,cash on delivery,COMPLETED,125.44858638743456,251.39969147197004,-0.1467726001228947,False,False,-0.1467726001228947,False,3.381151832460733,9.34859745928623,0.0,False,False,3922.765,Large
395,101270,2025-01-11,amna davis,amna.davis@hotmail.com,Sports & Outdoors,yoga mat,3.0,24.87,2.0,8.8,north,cash on delivery,COMPLETED,73.1990340909091,55.408806578830564,-0.8722265840927467,False,False,-0.8722265840927467,False,4.250568181818182,11.731325571960086,0.0,False,False,581.9580000000001,Large
396,100478,2025-01-13,david hussain,david.hussain@yahoo.com,electronics,laptop stand,2.0,23.83,2.0,3.09,north,cash on delivery,CANCELLED,108.07537634408602,354.6189383124617,-0.2375659256806408,False,False,-0.2375659256806408,False,4.18010752688172,8.442241407847533,0.0,False,False,99.60939999999998,Small
397,100976,2025-01-27,faisal butt,faisal.butt@outlook.com,beauty,shampoo 500ml,5.0,11.6,2.0,10.7,north,cash on delivery,RETURNED,35.795125,32.25932217096194,-0.7500196337596676,False,False,-0.7500196337596676,False,3.506666666666667,6.601809481042974,0.0,False,False,562.5999999999999,Large
398,100571,2025-04-02,sarah ahmed,sarah.ahmed@gmail.com,books,atomic habits,7.0,16.85,10.0,1.17,w,debit card,PENDING,39.827705627705626,103.05571431710429,-0.2229639159746427,False,False,-0.2229639159746427,False,4.1688311688311686,10.421557003011799,0.0,False,False,923.5485000000001,Small
399,101274,2025-04-17,michael khan,michael.khan@yahoo.com,Sports & Outdoors,dumbbell set,8.0,94.3,10.0,7.81,north,cash on delivery,PENDING,73.1990340909091,55.408806578830564,0.38082332416003917,False,False,0.38082332416003917,False,4.250568181818182,11.731325571960086,0.0,False,False,897.7360000000002,Small
400,100863,2025-06-08,david miller,david.miller@yahoo.com,beauty,sunscreen spf50,5.0,16.24,5.0,5.5,east,paypal,PENDING,35.795125,32.25932217096194,-0.6061852414742441,False,False,-0.6061852414742441,False,3.506666666666667,6.601809481042974,0.0,False,False,121.79999999999998,Medium
401,101257,2025-04-04,anna butt,anna.butt@hotmail.com,clothing,cotton t-shirt,4.0,15.55,0.0,3.97,east,credit card,RETURNED,81.27661224489796,202.65768774867644,-0.32432331077618953,False,False,-0.32432331077618953,False,4.043673469387755,10.607664777135836,0.0,False,False,309.13400000000007,Medium
402,100426,2025-02-02,mariam ali,mariam.ali@outlook.com,books,sapiens,2.0,20.36,0.0,7.5,n,credit card,COMPLETED,39.827705627705626,103.05571431710429,-0.18890466925301344,False,False,-0.18890466925301344,False,4.1688311688311686,10.421557003011799,0.0,False,False,346.12,Medium
403,100702,2025-04-11,faisal hussain,faisal.hussain@hotmail.com,Home & Kitchen,coffee maker,5.0,177.1,0.0,7.16,north,cash on delivery,CANCELLED,125.44858638743456,251.39969147197004,0.20545535800040685,False,False,0.20545535800040685,False,3.381151832460733,9.34859745928623,0.0,False,False,7225.68,Large
404,100336,2025-05-22,james ahmed,james.ahmed@yahoo.com,books,the pragmatic programmer,7.0,34.26,0.0,8.01,west,debit card,CANCELLED,39.827705627705626,103.05571431710429,-0.05402617083972362,False,False,-0.05402617083972362,False,4.1688311688311686,10.421557003011799,0.0,False,False,2160.7781999999997,Large
405,100232,2025-02-07,laura iqbal,laura.iqbal@gmail.com,books,sapiens,7.0,19.55,0.0,10.37,east,paypal,CANCELLED,39.827705627705626,103.05571431710429,-0.19676449541954324,False,False,-0.19676449541954324,False,4.1688311688311686,10.421557003011799,0.0,False,False,1555.9844999999998,Large
406,100648,2025-05-26,hassan smith,hassan.smith@outlook.com,books,the pragmatic programmer,1.0,33.59,15.0,8.28,south,debit card,COMPLETED,39.827705627705626,103.05571431710429,-0.06052750853302603,False,False,-0.06052750853302603,False,4.1688311688311686,10.421557003011799,0.0,False,False,192.13480000000004,Small
407,100964,2025-06-23,mariam raza,mariam.raza@outlook.com,Sports & Outdoors,dumbbell set,5.0,88.49,0.0,9.26,west,paypal,PENDING,73.1990340909091,55.408806578830564,0.27596634638460077,False,False,0.27596634638460077,False,4.250568181818182,11.731325571960086,0.0,False,False,4539.536999999999,Large
408,100637,2025-01-17,faisal miller,faisal.miller@outlook.com,Home & Kitchen,knife set,8.0,40.05,5.0,6.59,south,cash on delivery,PENDING,125.44858638743456,251.39969147197004,-0.33969248684203784,False,False,-0.33969248684203784,False,3.381151832460733,9.34859745928623,0.0,False,False,829.8359999999999,Large
409,100687,2025-01-04,james malik,james.malik@outlook.com,clothing,denim jacket,3.0,54.56,5.0,4.72,west,credit card,PENDING,81.27661224489796,202.65768774867644,-0.13183123000016783,False,False,-0.13183123000016783,False,4.043673469387755,10.607664777135836,0.0,False,False,117.84959999999997,Medium
410,100297,2025-04-11,hassan anderson,hassan.anderson@hotmail.com,clothing,winter coat,2.0,125.68,20.0,4.48,west,credit card,PENDING,81.27661224489796,202.65768774867644,0.21910537048152048,False,False,0.21910537048152048,False,4.043673469387755,10.607664777135836,0.0,False,False,3649.7472000000002,Small
411,100795,2025-06-30,zainab wilson,zainab.wilson@gmail.com,Home & Kitchen,knife set,3.0,41.36,15.0,3.17,west,cash on delivery,RETURNED,125.44858638743456,251.39969147197004,-0.33448166103580945,False,False,-0.33448166103580945,False,3.381151832460733,9.34859745928623,0.0,False,False,1343.7864,Small
413,101357,2025-05-12,sara raza,sara.raza@yahoo.com,clothing,winter coat,3.0,119.05,0.0,12.25,west,debit card,COMPLETED,81.27661224489796,202.65768774867644,0.18639010527913583,False,False,0.18639010527913583,False,4.043673469387755,10.607664777135836,0.0,False,False,4732.237499999999,Large
414,100205,2025-06-23,omar thomas,omar.thomas@gmail.com,Sports & Outdoors,dumbbell set,5.0,93.42,0.0,2.94,north,debit card,CANCELLED,73.1990340909091,55.408806578830564,0.3649413722766682,False,False,0.3649413722766682,False,4.250568181818182,11.731325571960086,0.0,False,False,1840.374,Large
415,100737,2025-01-29,maria anderson,maria.anderson@hotmail.com,Home & Kitchen,vacuum cleaner,8.0,163.49,0.0,6.7,south,debit card,PENDING,125.44858638743456,251.39969147197004,0.15131845783035458,False,False,0.15131845783035458,False,3.381151832460733,9.34859745928623,0.0,False,False,10070.984,Large
416,100674,2025-05-23,james ahmed,james.ahmed@hotmail.com,electronics,bluetooth speaker,2.0,58.01,0.0,9.43,west,paypal,COMPLETED,108.07537634408602,354.6189383124617,-0.14118077444575858,False,False,-0.14118077444575858,False,4.18010752688172,8.442241407847533,0.0,False,False,1210.0885999999998,Large
417,100000,2025-05-29,imran moore,imran.moore@outlook.com,sports,water bottle,4.0,12.2,5.0,0.16,north,credit card,RETURNED,73.26145833333334,48.91840557715463,-1.2482307551301228,False,False,-1.2482307551301228,False,4.104166666666667,9.7505909986367,0.0,False,False,187.392,Small
418,100985,2025-01-13,ayesha taylor,ayesha.taylor@outlook.com,home and kitchen,air fryer,2.0,84.73,2.0,7.12,south,jazzcash,CANCELLED,90.83093023255815,42.55213619023326,-0.1433754161079803,False,False,-0.1433754161079803,False,6.974418604651162,15.5799182867112,0.0,False,False,1037.0952,Large
419,101037,2025-03-22,zainab johnson,zainab.johnson@outlook.com,Sports & Outdoors,camping tent,7.0,151.75,0.0,12.85,north,debit card,COMPLETED,73.1990340909091,55.408806578830564,1.417662114727842,False,False,1.417662114727842,False,4.250568181818182,11.731325571960086,0.0,False,False,14712.1625,Large
420,101298,2025-05-21,robert johnson,robert.johnson@gmail.com,beauty,sunscreen spf50,6.0,14.71,20.0,13.37,e,paypal,CANCELLED,35.795125,32.25932217096194,-0.6536133923787049,False,False,-0.6536133923787049,False,3.506666666666667,6.601809481042974,0.0,False,False,496.9038000000001,Small
422,100921,2025-06-11,nida smith,nida.smith@outlook.com,Sports & Outdoors,hiking backpack,5.0,67.56,20.0,6.4,west,credit card,COMPLETED,73.1990340909091,55.408806578830564,-0.10177144102330361,False,False,-0.10177144102330361,False,4.250568181818182,11.731325571960086,0.0,False,False,4256.28,Small
423,100754,2025-01-13,ayesha brown,ayesha.brown@yahoo.com,clothing,winter coat,1.0,126.5,10.0,0.87,north,credit card,PENDING,81.27661224489796,202.65768774867644,0.223151602376838,False,False,0.223151602376838,False,4.043673469387755,10.607664777135836,0.0,False,False,1028.4450000000002,Small
424,100022,2025-01-27,ayesha malik,ayesha.malik@yahoo.com,beauty,makeup kit,2.0,39.7,10.0,7.37,n,cash on delivery,CANCELLED,35.795125,32.25932217096194,0.12104640572748789,False,False,0.12104640572748789,False,3.506666666666667,6.601809481042974,0.0,False,False,129.422,Small
426,101134,2025-03-08,emily miller,emily.miller@outlook.com,Sports & Outdoors,yoga mat,6.0,23.43,5.0,13.01,west,cash on delivery,RETURNED,73.1990340909091,55.408806578830564,-0.898215232629172,False,False,-0.898215232629172,False,4.250568181818182,11.731325571960086,0.0,False,False,1266.6257999999998,Large
427,100893,2025-04-12,ahmed thomas,ahmed.thomas@gmail.com,Home & Kitchen,knife set,2.0,43.12,0.0,2.68,e,credit card,PENDING,125.44858638743456,251.39969147197004,-0.32748085689919726,False,False,-0.32748085689919726,False,3.381151832460733,9.34859745928623,0.0,False,False,317.3632,Medium
428,100471,2025-06-06,kamran butt,aqibirshad99@gmail.com,books,the pragmatic programmer,3.0,34.26,0.0,3.3,north,credit card,RETURNED,39.827705627705626,103.05571431710429,-0.05402617083972362,False,False,-0.05402617083972362,False,4.1688311688311686,10.421557003011799,0.0,False,False,441.954,Medium
429,100633,2025-01-17,zain anderson,zain.anderson@outlook.com,clothing,cotton t-shirt,8.0,14.79,0.0,3.35,east,cash on delivery,RETURNED,81.27661224489796,202.65768774867644,-0.3280734769230692,False,False,-0.3280734769230692,False,4.043673469387755,10.607664777135836,0.0,False,False,514.6919999999999,Large
430,100617,2025-01-21,omar hussain,omar.hussain@yahoo.com,Sports & Outdoors,yoga mat,4.0,25.03,0.0,7.5,north,debit card,COMPLETED,73.1990340909091,55.408806578830564,-0.8693389564775883,False,False,-0.8693389564775883,False,4.250568181818182,11.731325571960086,0.0,False,False,851.02,Large
431,100157,2025-04-12,fatima sheikh,aqibirshad99@gmail.com,sports,camping tent,3.0,177.1,0.0,7.12,w,cash on delivery,RETURNED,73.26145833333334,48.91840557715463,2.122688596276741,False,False,2.122688596276741,False,4.104166666666667,9.7505909986367,0.0,False,False,4314.156,Large
432,100507,2025-01-25,rabia khan,rabia.khan@yahoo.com,electronics,bluetooth speaker,1.0,177.1,20.0,-0.25,west,credit card,PENDING,108.07537634408602,354.6189383124617,0.19464449356366587,False,False,0.19464449356366587,False,4.18010752688172,8.442241407847533,0.0,False,False,3409.1749999999997,Small
433,101240,2025-06-11,ahmed khan,ahmed.khan@outlook.com,books,atomic habits,4.0,17.23,0.0,10.09,east,credit card,CANCELLED,39.827705627705626,103.05571431710429,-0.21927659011873984,False,False,-0.21927659011873984,False,4.1688311688311686,10.421557003011799,0.0,False,False,764.3228,Large
434,100140,2025-05-25,fatima brown,fatima.brown@outlook.com,books,deep work,3.0,18.72,80.9,11.98,north,credit card,COMPLETED,39.827705627705626,103.05571431710429,-0.20481839136796273,False,False,-0.20481839136796273,False,4.1688311688311686,10.421557003011799,0.0,False,False,3814.3871999999997,Small
435,100160,2025-06-12,sana brown,sana.brown@outlook.com,Sports & Outdoors,hiking backpack,4.0,70.64,0.0,6.98,north,credit card,CANCELLED,73.1990340909091,55.408806578830564,-0.04618460943150499,False,False,-0.04618460943150499,False,4.250568181818182,11.731325571960086,0.0,False,False,2254.8288000000002,Large
436,100305,2025-06-30,fatima taylor,fatima.taylor@hotmail.com,clothing,formal shirt,3.0,38.59,10.0,4.17,south,paypal,RETURNED,81.27661224489796,202.65768774867644,-0.2106340633760475,False,False,-0.2106340633760475,False,4.043673469387755,10.607664777135836,0.0,False,False,559.1691000000001,Small
437,101063,2025-06-10,bilal thomas,bilal.thomas@hotmail.com,electronics,usb-c hub,2.0,32.61,0.0,5.53,north,paypal,COMPLETED,108.07537634408602,354.6189383124617,-0.21280695470807598,False,False,-0.21280695470807598,False,4.18010752688172,8.442241407847533,0.0,False,False,425.8866,Medium
438,101287,2025-05-25,fatima khan,fatima.khan@gmail.com,electronics,laptop stand,1.0,25.48,15.0,10.14,east,credit card,COMPLETED,108.07537634408602,354.6189383124617,-0.23291304389194695,False,False,-0.23291304389194695,False,4.18010752688172,8.442241407847533,0.0,False,False,98.35279999999999,Small
439,100401,2025-06-25,omar miller,omar.miller@yahoo.com,beauty,sunscreen spf50,1.0,15.43,0.0,9.64,west,debit card,RETURNED,35.795125,32.25932217096194,-0.6312942625413116,False,False,-0.6312942625413116,False,3.506666666666667,6.601809481042974,0.0,False,False,164.17520000000002,Medium
440,100395,2025-06-14,mariam ahmed,mariam.ahmed@outlook.com,Sports & Outdoors,hiking backpack,3.0,65.37,0.0,5.6,east,debit card,RETURNED,73.1990340909091,55.408806578830564,-0.1412958440057838,False,False,-0.1412958440057838,False,4.250568181818182,11.731325571960086,0.0,False,False,1294.326,Large
441,101054,2025-03-17,omar moore,omar.moore@hotmail.com,beauty,shampoo 500ml,3.0,177.1,0.0,6.07,north,cash on delivery,PENDING,35.795125,32.25932217096194,4.38028034969671,True,False,4.38028034969671,True,3.506666666666667,6.601809481042974,0.0,False,False,3756.2909999999997,Large
442,100399,2025-05-17,nida brown,nida.brown@hotmail.com,beauty,shampoo 500ml,8.0,12.44,0.0,13.88,south,debit card,RETURNED,35.795125,32.25932217096194,-0.7239806489493755,False,False,-0.7239806489493755,False,3.506666666666667,6.601809481042974,0.0,False,False,1480.8576,Large
443,101034,2025-03-15,amna khan,amna.khan@hotmail.com,electronics,4k monitor,4.0,4641.16,10.0,7.5,west,paypal,PENDING,108.07537634408602,354.6189383124617,12.782973873949517,True,False,12.782973873949517,True,4.18010752688172,8.442241407847533,0.0,False,False,27846.96,Small
444,100556,2025-06-05,hina butt,aqibirshad99@gmail.com,beauty,shampoo 500ml,3.0,12.12,10.0,8.85,east,credit card,CANCELLED,35.795125,32.25932217096194,-0.7339002622104392,False,False,-0.7339002622104392,False,3.506666666666667,6.601809481042974,0.0,False,False,5.454000000000013,Small
445,100609,2025-05-22,kamran brown,kamran.brown@yahoo.com,Home & Kitchen,air fryer,3.0,93.45,0.0,9.93,west,credit card,COMPLETED,125.44858638743456,251.39969147197004,-0.12728172496982662,False,False,-0.12728172496982662,False,3.381151832460733,9.34859745928623,0.0,False,False,3064.2255,Large
446,100955,2025-02-28,mariam raza,mariam.raza@yahoo.com,electronics,smart watch,3.0,144.11,0.0,4.74,south,debit card,CANCELLED,108.07537634408602,354.6189383124617,0.1016150570733568,False,False,0.1016150570733568,False,4.18010752688172,8.442241407847533,0.0,False,False,2481.5742000000005,Large
447,100953,2025-04-22,bilal shah,bilal.shah@outlook.com,clothing,wool sweater,8.0,44.85,0.0,6.98,east,debit card,COMPLETED,81.27661224489796,202.65768774867644,-0.17974453695569642,False,False,-0.17974453695569642,False,4.043673469387755,10.607664777135836,0.0,False,False,2863.224,Large
448,100224,2025-01-20,bilal miller,bilal.miller@hotmail.com,clothing,winter coat,5.0,117.94,10.0,2.88,east,paypal,COMPLETED,81.27661224489796,202.65768774867644,0.18091288893303523,False,False,0.18091288893303523,False,4.043673469387755,10.607664777135836,0.0,False,False,3608.9640000000004,Small
449,100287,2025-02-09,ali brown,ali.brown@outlook.com,clothing,cotton t-shirt,8.0,14.72,0.0,10.73,south,cash on delivery,CANCELLED,81.27661224489796,202.65768774867644,-0.3284188869629134,False,False,-0.3284188869629134,False,4.043673469387755,10.607664777135836,0.0,False,False,1381.3248,Large
450,101202,2025-01-26,michael hussain,michael.hussain@outlook.com,electronic,usb-c hub,3.0,37.56,0.0,-7.88,west,paypal,COMPLETED,85.10875,74.9987378077552,-0.6339940029641838,False,False,-0.6339940029641838,False,4.515,11.280742610579935,0.0,False,False,775.2384000000001,Small
451,100862,2025-02-01,sara brown,sara.brown@hotmail.com,electronics,smart watch,5.0,153.33,0.0,12.36,west,debit card,COMPLETED,108.07537634408602,354.6189383124617,0.12761479652290666,False,False,0.12761479652290666,False,4.18010752688172,8.442241407847533,0.0,False,False,10242.444000000001,Large
452,100876,2025-02-10,emily smith,emily.smith@hotmail.com,books,sapiens,2.0,19.17,0.0,8.27,south,cash on delivery,RETURNED,39.827705627705626,103.05571431710429,-0.20045182127544614,False,False,-0.20045182127544614,False,4.1688311688311686,10.421557003011799,0.0,False,False,355.4118,Medium
453,100902,2025-05-30,usman hussain,usman.hussain@hotmail.com,books,python crash course,8.0,31.77,0.0,7.47,west,credit card,RETURNED,39.827705627705626,103.05571431710429,-0.078187858684982,False,False,-0.078187858684982,False,4.1688311688311686,10.421557003011799,0.0,False,False,2152.7351999999996,Large
454,100649,2025-06-18,hina moore,hina.moore@yahoo.com,Home & Kitchen,knife set,2.0,177.1,20.0,6.86,south,paypal,RETURNED,125.44858638743456,251.39969147197004,0.20545535800040685,False,False,0.20545535800040685,False,3.381151832460733,9.34859745928623,0.0,False,False,4299.988,Small
455,100858,2025-05-23,ahmed smith,ahmed.smith@gmail.com,clothing,cotton t-shirt,2.0,15.13,0.0,9.14,south,debit card,PENDING,81.27661224489796,202.65768774867644,-0.32639577101525463,False,False,-0.32639577101525463,False,4.043673469387755,10.607664777135836,0.0,False,False,306.8364,Medium
456,100504,2025-02-09,zainab khan,zainab.khan@outlook.com,beauty,perfume 50ml,4.0,55.18,0.0,10.69,west,paypal,PENDING,35.795125,32.25932217096194,0.6009076972314439,False,False,0.6009076972314439,False,3.506666666666667,6.601809481042974,0.0,False,False,2580.2167999999997,Large
457,101174,2025-02-28,david taylor,david.taylor@hotmail.com,beauty,perfume 50ml,2.0,50.63,0.0,12.7,north,credit card,RETURNED,35.795125,32.25932217096194,0.4598631961756946,False,False,0.4598631961756946,False,3.506666666666667,6.601809481042974,0.0,False,False,1387.262,Large
458,100457,2025-06-23,hina miller,hina.miller@yahoo.com,books,python crash course,7.0,31.86,5.0,3.46,south,cash on delivery,COMPLETED,39.827705627705626,103.05571431710429,-0.07731454466647869,False,False,-0.07731454466647869,False,4.1688311688311686,10.421557003011799,0.0,False,False,120.4308,Small
459,100484,2025-06-17,hassan anderson,hassan.anderson@yahoo.com,Sports & Outdoors,water bottle,1.0,12.6,0.0,9.53,east,credit card,RETURNED,73.1990340909091,55.408806578830564,-1.0936715268302044,False,False,-1.0936715268302044,False,4.250568181818182,11.731325571960086,0.0,False,False,132.678,Medium
460,100026,2025-03-22,hina anderson,hina.anderson@gmail.com,books,the pragmatic programmer,5.0,35.27,5.0,7.07,west,cash on delivery,COMPLETED,39.827705627705626,103.05571431710429,-0.04422564685429748,False,False,-0.04422564685429748,False,4.1688311688311686,10.421557003011799,0.0,False,False,541.3945000000001,Large
461,100028,2025-04-03,robert khan,robert.khan@yahoo.com,Home & Kitchen,vacuum cleaner,1.0,170.69,0.0,9.37,s,paypal,COMPLETED,125.44858638743456,251.39969147197004,0.17995811111649537,False,False,0.17995811111649537,False,3.381151832460733,9.34859745928623,0.0,False,False,1770.0552999999998,Large
462,100936,2025-02-05,maria johnson,maria.johnson@hotmail.com,electronics,laptop stand,1.0,26.8,0.0,7.41,south,debit card,PENDING,108.07537634408602,354.6189383124617,-0.2291907384609919,False,False,-0.2291907384609919,False,4.18010752688172,8.442241407847533,0.0,False,False,225.388,Medium
463,100278,2025-04-29,hina thomas,hina.thomas@yahoo.com,Sports & Outdoors,cycling helmet,8.0,42.38,0.0,2.41,west,cash on delivery,PENDING,73.1990340909091,55.408806578830564,-0.5562118369588523,False,False,-0.5562118369588523,False,4.250568181818182,11.731325571960086,0.0,False,False,1156.1264,Large
464,100408,2025-02-18,zainab brown,zainab.brown@hotmail.com,clothing,winter coat,7.0,119.72,10.0,9.23,south,debit card,RETURNED,81.27661224489796,202.65768774867644,0.1896961728033587,False,False,0.1896961728033587,False,4.043673469387755,10.607664777135836,0.0,False,False,192.74920000000034,Medium
